k,trial,seed,ALG,ALG_set_size,ALG_best_tau,ALG_n_thresholds,ALG_runtime_ms,OPT,OPT_set_size,OPT_iters,OPT_gap,OPT_runtime_ms,ratio,ALG_le_OPT
10,132,20260367,21.316650742880615,3,4.939078737290119,25,1133.226300124079,23.13806691105236,10,6,0.0,4.798699868842959,0.9212805384661712,True
10,133,20260368,21.346329792328156,5,2.5335526118584384,25,1178.0463000759482,23.12138428503547,10,6,0.0,2.4582999758422375,0.9232288832353278,True
10,134,20260369,21.465191950427652,5,2.3042686614071135,25,1082.8993001487106,23.122050799837222,10,6,-1.1368683772161603e-13,3.302199998870492,0.9283429111131771,True
10,135,20260370,21.35959188526662,4,4.082081659495286,25,1160.9112999867648,23.126791677208775,10,6,-1.1368683772161603e-13,2.6219000574201345,0.9235864699000289,True
10,136,20260371,21.16624704256909,4,3.710124392373059,25,1041.252100141719,23.145115297020357,10,6,0.0,1.4915999490767717,0.9145016894901352,True
10,137,20260372,21.28525719541143,6,2.094398540903101,25,1066.100399941206,23.120994234936585,10,6,0.0,3.5939000081270933,0.9206030233444158,True
10,138,20260373,21.202459361455293,4,2.7878720019158645,25,1131.0672999825329,23.12890650083695,10,6,0.0,3.325599944218993,0.9167082482126016,True
10,139,20260374,21.364991578245775,5,2.304244957364754,25,1095.3140000347048,23.135955581919443,10,6,0.0,3.4121000207960606,0.9234540368387609,True
10,140,20260375,20.961947925588706,3,5.976634408642978,25,1099.4395001325756,23.12800885558924,10,6,0.0,3.1590000726282597,0.9063446860676434,True
10,141,20260376,21.126855185347118,6,2.7881541572379027,25,1031.5521000884473,23.117259549539302,10,6,0.0,3.49349994212389,0.9138996402265228,True
10,142,20260377,21.55281743011232,6,2.095515040128568,25,1041.9036999810487,23.129202417713397,10,6,0.0,3.1288000755012035,0.9318443861949252,True
10,143,20260378,21.35340297004357,5,2.095316122501478,25,1067.9860999807715,23.127326349395016,10,6,0.0,2.854200080037117,0.9232975159967919,True
10,144,20260379,21.34434818644771,5,3.0655528092023503,25,1137.0611998718232,23.124004814439058,10,6,0.0,1.9439999014139175,0.9230385635069538,True
10,145,20260380,21.282869104886757,4,4.491280535094451,25,1075.8609001059085,23.123541105447323,10,6,0.0,2.8595998883247375,0.9203983510930793,True
10,146,20260381,21.398639317030483,5,2.7886175415333643,25,1094.8010999709368,23.125983576353743,10,7,5.684341886080802e-14,3.4281001426279545,0.9253072089401004,True
10,147,20260382,21.490599927963327,6,3.066823881648953,25,1179.295000154525,23.13069548419028,10,7,0.0,3.9874000940471888,0.9290944123427698,True
10,148,20260383,21.542940587269413,5,2.3045118828378275,25,1124.2144000716507,23.126601169466717,10,7,0.0,3.7523999344557524,0.9315221216212195,True
10,149,20260384,21.093412989224806,5,2.789047971293514,25,1155.2707001101226,23.13093158912668,10,7,0.0,4.042699933052063,0.9119136818138504,True
10,150,20260385,20.99706839599381,5,2.7890472585190555,25,1049.0582999773324,23.130328869571436,10,6,0.0,1.4035999774932861,0.907772151204301,True
10,151,20260386,21.224141142365085,4,3.0668137678112304,25,1067.0649001840502,23.125931455970782,10,7,5.684341886080802e-14,3.1171999871730804,0.917763731280338,True
10,152,20260387,20.99221697325346,5,2.7871751028850937,25,1117.6519999280572,23.126415872299297,10,6,0.0,3.1487999949604273,0.9077159681452338,True
10,153,20260388,21.548848787903076,5,2.0947144949623278,25,1088.1624000612646,23.12844883968493,10,6,0.0,2.050100127235055,0.9317031564576221,True
10,154,20260389,21.162809534931114,6,2.304332322046912,25,1101.6252001281828,23.14333527849303,10,6,0.0,3.0255999881774187,0.9144234951561884,True
10,155,20260390,21.49122567669307,4,2.7887628262092052,25,1058.427199954167,23.13360552317724,10,6,0.0,2.745100064203143,0.9290045883751803,True
10,156,20260391,20.83545351486097,7,2.0943732359555742,25,1070.97759982571,23.136540921298312,10,6,0.0,2.769000129774213,0.9005431531764077,True
10,157,20260392,21.464699253478695,6,2.095210168489778,25,1087.08900003694,23.144838882134426,10,7,0.0,2.4791001342236996,0.9274075902099869,True
10,158,20260393,21.398623511541974,5,2.095456246938066,25,1083.9850998017937,23.1316388710951,10,5,0.0,1.3268000911921263,0.9250803036823011,True
10,159,20260394,21.53076195024661,5,2.789185383200447,25,1060.0769000593573,23.124257485417253,10,6,0.0,3.2766000367701054,0.9310898723483103,True
10,160,20260395,21.136943616842874,6,2.533972978099327,25,1151.0523001197726,23.135194164286894,10,6,0.0,2.828200114890933,0.9136272411091902,True
10,161,20260396,21.0810428982103,6,2.5342675787670306,25,1047.5890000816435,23.13427114703357,10,7,0.0,3.348700003698468,0.9112473336301088,True
10,162,20260397,21.345840086611215,6,2.0932014912345727,25,1149.240800179541,23.142739122267834,10,7,0.0,3.9549998473376036,0.9223558185501192,True
10,163,20260398,21.320185164227894,5,3.0661579007014614,25,1072.8635000996292,23.119060061021692,10,7,0.0,3.614499932155013,0.922190829036918,True
10,164,20260399,21.201062501301063,4,2.534850929206486,25,1035.6085000094026,23.123733121212073,10,6,0.0,2.9742999467998743,0.9168529315819128,True
10,165,20260400,21.31802483801998,5,2.535730855823966,25,1108.3821998909116,23.14106153158117,10,6,0.0,3.130699973553419,0.9212206971977821,True
10,166,20260401,21.541503226697895,7,2.0950511357516066,25,1099.869600031525,23.13254354406019,10,7,0.0,2.9881999362260103,0.9312206928593102,True
10,167,20260402,21.23577167863773,4,3.711611301009984,25,1122.010299935937,23.13399424601227,10,6,0.0,3.331699874252081,0.9179466136634944,True
10,168,20260403,21.684493542585457,5,2.0953497669257226,25,1069.324300158769,23.13227460889637,10,7,0.0,2.639099955558777,0.9374129396789145,True
10,169,20260404,21.134252350833577,4,4.083588149728332,25,1043.434599880129,23.135274796362783,10,6,0.0,1.6234999056905508,0.9135077295107903,True
10,170,20260405,21.376195879995887,5,2.094892172140155,25,1119.2167999688536,23.133481290047616,10,6,0.0,3.0758001375943422,0.9240371395892005,True
10,171,20260406,21.266857583616098,3,4.939596321744357,25,1158.4096001461148,23.132556214273965,10,6,0.0,3.67170013487339,0.9193474939225853,True
10,172,20260407,21.52513186497318,6,2.304794318950096,25,1082.0253000129014,23.127399493653385,10,6,0.0,2.1825998555868864,0.9307199398220323,True
10,173,20260408,21.43491110813506,4,3.7108810888017554,25,1067.532200133428,23.136840198282485,10,6,1.1368683772161603e-13,3.6819998640567064,0.9264407293493014,True
10,174,20260409,21.30290112204836,5,2.094877443159953,25,1341.7408000677824,23.140589399034535,10,7,0.0,2.486600074917078,0.9205859347271921,True
10,175,20260410,21.09882609827949,6,2.304415136660825,25,1098.0911999940872,23.11900285129279,10,7,0.0,4.744099918752909,0.9126183440519652,True
10,176,20260411,21.481238432084,6,2.3044661552741634,25,1489.0938000753522,23.128822152314246,10,6,0.0,3.609800012782216,0.928764910319249,True
10,177,20260412,21.57085358956397,6,2.0944657708460435,25,1141.6181998793036,23.131176722312254,10,7,0.0,3.6440000403672457,0.9325445846754868,True
10,178,20260413,21.329066671646732,5,2.53475769022226,25,1069.1740000620484,23.131784272834626,10,6,0.0,3.6530999932438135,0.9220675076368856,True
10,179,20260414,21.382942527228412,4,4.083578824925493,25,1124.385500093922,23.13369386879736,10,6,0.0,3.055799985304475,0.9243202857486433,True
10,180,20260415,21.654633123923134,6,2.304002730733157,25,1110.448099905625,23.138857652865454,10,7,0.0,4.545600153505802,0.9358557560961305,True
10,181,20260416,20.764860223850306,1,20.63335364184212,25,1119.345000013709,23.121456331026067,10,7,5.684341886080802e-14,2.9632002115249634,0.8980775227374623,True
10,182,20260417,21.584453619348114,6,2.0934736148576336,25,1066.6958999354392,23.126032508417,10,6,0.0,1.565100159496069,0.9333401054198203,True
10,183,20260418,21.47004253604253,4,3.066064391051757,25,1109.4649999868125,23.13368182506528,10,6,0.0,3.360399976372719,0.9280858403083853,True
10,184,20260419,21.312983432972235,4,4.082861601044349,25,1097.3974999506027,23.13278446168216,10,6,0.0,1.6281998250633478,0.9213323829768829,True
10,185,20260420,21.27100001258598,4,3.7121668126875833,25,1064.3446000758559,23.123411433113574,10,6,0.0,2.879299921914935,0.919890219231455,True
10,186,20260421,21.164590813409713,4,4.080757030718976,25,1129.8622998874635,23.130839090625713,10,7,0.0,3.9140000008046627,0.9149945114609843,True
10,187,20260422,21.536546382133015,5,2.5337097597748697,25,1114.989599911496,23.127377978273948,10,6,-2.2737367544323206e-13,2.8623000252991915,0.9312143556595402,True
10,188,20260423,21.52997858685158,8,2.095489507690827,25,1100.7753000594676,23.134371107538072,10,6,0.0,2.3477000650018454,0.9306489675803757,True
10,189,20260424,21.641879633726113,6,2.0946074754015496,25,1032.7876000665128,23.109681780647534,10,6,0.0,1.965200062841177,0.9364854020555754,True
10,190,20260425,21.387463555048495,6,2.5343394436892748,25,1099.9414999969304,23.121076130393053,10,6,0.0,3.169700037688017,0.9250202470867827,True
10,191,20260426,21.34839940980218,5,2.094922155968555,25,1088.9082998037338,23.12240232990868,10,7,0.0,3.9868000894784927,0.9232777418714906,True
10,192,20260427,21.512533331930545,6,2.095608365156426,25,1064.602900063619,23.122161810479515,10,6,0.0,2.8514000587165356,0.93038590025698,True
10,193,20260428,21.26177672989188,3,4.940817223675256,25,1113.9690999407321,23.13829917937498,10,6,0.0,3.2042998354882,0.9188997240058253,True
10,194,20260429,21.255841393331025,4,3.3745026155809574,25,1049.2662000469863,23.131542189340976,10,7,0.0,4.280699882656336,0.9189115545925738,True
10,195,20260430,20.89884530942851,3,4.48927378901458,25,1114.9809998460114,23.129319727120542,10,6,0.0,3.461700165644288,0.9035650661581428,True
10,196,20260431,21.32517012724072,5,2.30531212265568,25,1036.5287000313401,23.126059687593127,10,6,0.0,3.6220999900251627,0.9221272631533264,True
10,197,20260432,21.60989484718608,5,2.3046453679799708,25,1051.5914999414235,23.14026728000498,10,6,0.0,2.4172000121325254,0.9338653951442789,True
10,198,20260433,21.40509849801121,5,3.3740253633273167,25,1117.234099889174,23.14376001919667,10,6,0.0,3.558400087058544,0.9248755811612581,True
10,199,20260434,21.29548644215035,4,4.490814304791501,25,1078.30880000256,23.129853806603947,10,6,0.0,2.2643001284450293,0.920692652024897,True
80,0,20260305,22.72058788538888,17,0.2879978424238361,46,2053.614899981767,24.508186222047144,80,7,0.0,4.0134999435395,0.9270611737456862,True
80,1,20260306,22.93318613825577,23,0.2619201906665912,46,2062.7999000716954,24.513500033684988,80,7,2.2737367544323206e-13,2.204800024628639,0.9355329147915376,True
80,2,20260307,22.82243648536189,18,0.2618253788150735,46,2050.7771000266075,24.50838267782652,80,7,0.0,4.223900148645043,0.931209406404856,True
80,3,20260308,22.810850373971896,20,0.28805470467673244,46,1926.5398001298308,24.502679380340037,80,8,0.0,2.3540998809039593,0.9309533059586292,True
80,4,20260309,22.810753254514744,24,0.2880696561435141,46,2036.385599989444,24.492766535180834,80,7,2.2737367544323206e-13,2.0848000422120094,0.9313261211937783,True
80,5,20260310,22.85767653050953,20,0.26177743870091397,46,1952.7269001118839,24.528589133111975,80,7,4.547473508864641e-13,3.257900010794401,0.9318789762617523,True
80,6,20260311,22.814348181952127,16,0.2880760335799486,46,1980.908100027591,24.520791755898934,80,8,0.0,2.950299996882677,0.930408300395264,True
80,7,20260312,22.91079476927279,24,0.2619252356830898,46,2112.1390000917017,24.501225657786275,80,8,0.0,3.5734998527914286,0.9350877008878101,True
80,8,20260313,22.867666770055372,27,0.26184427331314686,46,2455.7158001698554,24.49731595543954,80,7,2.2737367544323206e-13,6.4391999039798975,0.9334764188718271,True
80,9,20260314,22.935826816782463,21,0.26186726263793314,46,3059.937700163573,24.50413009232308,80,7,0.0,4.097299883142114,0.9359984104870569,True
80,10,20260315,22.905956732871353,20,0.2618613827104277,46,1963.8531000819057,24.495845564214193,80,8,0.0,6.179300136864185,0.9350955725461668,True
80,11,20260316,22.822009546182716,23,0.26180782071822245,46,2001.607600133866,24.491686748636983,80,8,0.0,4.971600137650967,0.9318267778127944,True
80,12,20260317,22.78415331995176,18,0.28802583834937284,46,1913.9179000630975,24.507128949691182,80,8,0.0,4.044200060889125,0.9296949212910093,True
80,13,20260318,22.87989996416645,19,0.2619175889254702,46,2023.8844000268728,24.521258310845464,80,7,0.0,2.821100177243352,0.9330638613291284,True
80,14,20260319,22.797412058447936,20,0.287967846051854,46,1998.7774998880923,24.51061283150497,80,7,0.0,3.9099999703466892,0.9301037152830811,True
80,15,20260320,22.82526674584922,21,0.28811046327051526,46,2059.7010001074523,24.504294219480286,80,8,0.0,4.596599843353033,0.9314802761266112,True
80,16,20260321,22.80408303111827,21,0.2880397954748517,46,2206.6395999863744,24.5213776427271,80,8,0.0,4.722799872979522,0.9299674497644642,True
80,17,20260322,22.808645726895612,22,0.3167662011088313,46,2043.2468999642879,24.504450636298152,80,8,0.0,4.736499860882759,0.9307960445809561,True
80,18,20260323,22.81307919732887,24,0.28797304343831376,46,2036.1033000517637,24.50476488490868,80,7,0.0,3.1731000635772943,0.9309650308613392,True
80,19,20260324,22.904443425808175,18,0.26185755689793955,46,2065.112299984321,24.518430091148705,80,8,0.0,4.10989997908473,0.934172511888386,True
80,20,20260325,22.859931660642484,27,0.26152830496417884,46,2146.8704999424517,24.494575603750487,80,8,0.0,2.9277000576257706,0.9332650636797433,True
80,21,20260326,22.833036723627735,16,0.26178092417879173,46,2055.5196998175234,24.50515708293864,80,7,0.0,3.771300194784999,0.9317645525122916,True
80,22,20260327,22.860697120451984,18,0.2618341498112258,46,2014.3403001129627,24.511046216145065,80,8,0.0,3.0507000628858805,0.9326691696005199,True
80,23,20260328,22.834054857727153,25,0.26185801650144,46,2033.8002999778837,24.50992138635006,80,7,6.821210263296962e-13,3.992500016465783,0.931624973323814,True
80,24,20260329,22.831478231304175,16,0.26178390661771256,46,2045.4194000922143,24.525797944085017,80,7,-2.2737367544323206e-13,3.7988999392837286,0.9309168363596722,True
80,25,20260330,22.850036524964292,19,0.2878636336259266,46,1994.5628999266773,24.522967320031505,80,7,0.0,4.061399959027767,0.9317810616784257,True
80,26,20260331,22.720739181057112,17,0.31675719318163764,46,2037.5903998501599,24.495857497251844,80,7,0.0,2.599499886855483,0.9275339384876042,True
80,27,20260332,22.854476898768144,20,0.2619004191825616,46,1997.2389000467956,24.496343449698475,80,7,0.0,4.226399818435311,0.9329750354659344,True
80,28,20260333,22.90379494378707,19,0.2618609972678249,46,2129.32790000923,24.524501826103194,80,7,0.0,3.9129999931901693,0.9339147888178063,True
80,29,20260334,22.806612626804675,19,0.2880347113723218,46,1977.0710999146104,24.52281786734616,80,8,0.0,4.1652999352663755,0.9300159855272289,True
80,30,20260335,22.852399768058007,16,0.26191453176440127,46,2064.924699952826,24.52642064829903,80,7,2.2737367544323206e-13,3.923900192603469,0.9317462215850432,True
80,31,20260336,22.687273084581932,21,0.2617689247702997,46,2022.730000084266,24.49121443562746,80,7,2.2737367544323206e-13,3.2372998539358377,0.9263433278987862,True
80,32,20260337,22.82410797452665,19,0.2880732377602101,46,1989.479900104925,24.516587525682475,80,7,2.2737367544323206e-13,4.11259988322854,0.9309659409417049,True
80,33,20260338,22.86530286287001,22,0.2618566415363753,46,2074.0755000151694,24.493107307645335,80,7,0.0,2.667499938979745,0.933540304856819,True
80,34,20260339,22.873843449905156,17,0.2880584688801494,46,1965.8467001281679,24.510965338363576,80,7,0.0,2.4968998041003942,0.9332085919155513,True
80,35,20260340,22.865805916291396,19,0.28807609044970783,46,2045.556099852547,24.50794560238508,80,7,4.547473508864641e-13,3.920899936929345,0.932995620574012,True
80,36,20260341,22.863704969339256,19,0.2617658431159892,46,2212.0272000320256,24.50955420546495,80,7,4.547473508864641e-13,2.781399991363287,0.9328486670002869,True
80,37,20260342,22.763501058963552,18,0.31681202888004373,46,1966.0402999725193,24.531392579451495,80,8,0.0,2.3928999435156584,0.9279335033768608,True
80,38,20260343,22.738590237538535,22,0.26183126914310756,46,2038.3379000704736,24.508878938110822,80,8,0.0,4.468999803066254,0.9277694950861451,True
80,39,20260344,22.791262535004552,19,0.316947501032561,46,1981.9971998222172,24.511249262979234,80,7,0.0,3.624500008299947,0.9298286794964596,True
80,40,20260345,22.897960940702266,20,0.2618364397374135,46,1958.5036998614669,24.535659412820404,80,7,-2.2737367544323206e-13,2.386899897828698,0.9332523147406258,True
80,41,20260346,22.7750607371327,17,0.2618976016246904,46,2053.046900080517,24.517860556683626,80,7,-4.547473508864641e-13,2.619300037622452,0.9289171330621736,True
80,42,20260347,22.89059774014589,20,0.2619335243458162,46,1959.1940001118928,24.52804567126652,80,7,2.2737367544323206e-13,3.5892000887542963,0.933241810086858,True
80,43,20260348,22.759353129327824,16,0.2880625088754921,46,2024.8733998741955,24.504874505406164,80,7,4.547473508864641e-13,3.016600152477622,0.9287684017441815,True
80,44,20260349,22.6941216877793,16,0.3167712677567101,46,2188.9130999334157,24.509133391504733,80,7,-4.547473508864641e-13,4.460399970412254,0.925945496532548,True
80,45,20260350,22.916596195900745,21,0.261932587259978,46,2035.839500138536,24.49416239760167,80,8,0.0,4.02280013076961,0.9355941968501282,True
80,46,20260351,22.806016322196154,14,0.3169031540574517,46,2108.9453999884427,24.528647684698406,80,7,-4.547473508864641e-13,3.832699963822961,0.9297706345394299,True
80,47,20260352,22.74566744731266,20,0.2618823977706845,46,1944.221500074491,24.506520978415644,80,7,0.0,3.6105001345276833,0.9281475517208716,True
80,48,20260353,22.75510099378163,21,0.2618769035595994,46,2039.4286999944597,24.500736075735407,80,8,0.0,3.001400036737323,0.9287517290681488,True
80,49,20260354,22.899330076098778,20,0.2618849887037082,46,1979.140699841082,24.51124227199439,80,7,0.0,2.9862001538276672,0.9342378416398208,True
80,50,20260355,22.7800535150044,21,0.28811234300535016,46,1975.627499865368,24.498875827700164,80,7,0.0,2.996399998664856,0.9298407680097573,True
80,51,20260356,22.82205856540658,26,0.2881180140866359,46,2021.7293000314385,24.480207687910845,80,8,0.0,4.166200058534741,0.9322657248809569,True
80,52,20260357,22.73527791425906,18,0.2619102761841941,46,2018.2688999921083,24.510900312403642,80,8,0.0,3.8451000582426786,0.9275578466921497,True
80,53,20260358,22.882651275633844,16,0.2881174478509378,46,2011.8136999662966,24.501430143456847,80,7,0.0,3.873900044709444,0.9339312497946043,True
80,54,20260359,22.794920420364118,15,0.261925889131022,46,2070.2947000972927,24.494672761451,80,7,0.0,3.2118000090122223,0.9306072647860844,True
80,55,20260360,22.811553134508582,17,0.26169345747054507,46,1988.7562999501824,24.512928443350418,80,7,0.0,3.4628999419510365,0.9305927354712543,True
80,56,20260361,22.833940915935578,19,0.2881529583649469,46,2058.948199963197,24.52633500684444,80,7,0.0,3.4847999922931194,0.9309968615189927,True
80,57,20260362,22.744955747400425,18,0.2880789981207323,46,1957.5384000781924,24.51345623974721,80,7,2.2737367544323206e-13,2.4864000733941793,0.9278559304305992,True
80,58,20260363,22.894653182602784,18,0.26170177508218045,46,2060.9822999686003,24.522391701009514,80,8,0.0,4.16609994135797,0.9336223587709954,True
80,59,20260364,22.811690674658138,20,0.31662271453665436,46,2065.0385001208633,24.515866602914784,80,7,0.0,2.0595998503267765,0.930486816727334,True
80,60,20260365,22.867845887075614,15,0.2618480419247978,46,2129.0138999465853,24.519485132325983,80,7,0.0,3.061699913814664,0.9326397256574983,True
80,61,20260366,22.89120130657496,21,0.2617761396661473,46,1974.7387000825256,24.5046369847038,80,8,0.0,4.332699812948704,0.9341579441011114,True
80,62,20260367,22.89535684187081,23,0.26183144117986473,46,1951.2908000033349,24.519350439248427,80,7,-4.547473508864641e-13,3.5856999456882477,0.9337668588977761,True
80,63,20260368,22.687018509770525,20,0.26173064172091304,46,2022.0281002111733,24.525923364774933,80,7,0.0,3.4522998612374067,0.9250219929478573,True
80,64,20260369,22.710109364314558,17,0.31683694094347814,46,2014.6343999076635,24.517597894635028,80,7,0.0,3.7459000013768673,0.9262779111522998,True
80,65,20260370,22.78988604248966,24,0.31683144310616546,46,1975.9087001439184,24.507882833789793,80,7,-2.2737367544323206e-13,3.0255999881774187,0.9299002364687545,True
80,66,20260371,22.690088803197618,20,0.31675811013361943,46,2015.1210001204163,24.498621841760798,80,8,0.0,3.9902999997138977,0.926178172378647,True
80,67,20260372,22.775302208989856,21,0.2879797993741764,46,2030.8411999139935,24.493711788728554,80,8,0.0,4.24919999204576,0.9298428268218021,True
80,68,20260373,22.77748135936915,17,0.3168036365813482,46,2036.3975001964718,24.50186012338485,80,8,2.2737367544323206e-13,4.100700141862035,0.9296225366020299,True
80,69,20260374,22.844952992130075,16,0.2618460178823584,46,1918.703299947083,24.507010538408505,80,7,0.0,3.6100998986512423,0.9321803227009848,True
80,70,20260375,22.85852146266825,21,0.26184673745749276,46,2011.8503000121564,24.50699319898303,80,7,0.0,3.698799991980195,0.9327346393362044,True
80,71,20260376,22.791214415748755,20,0.2618476856910126,46,2049.3286999408156,24.522249081308995,80,7,0.0,3.123499918729067,0.9294096287897325,True
80,72,20260377,22.815112731438052,22,0.261939380016071,46,1961.2536001950502,24.47855602546267,80,8,0.0,4.204099997878075,0.9320448766547219,True
80,73,20260378,22.92439573520773,19,0.2619145153126847,46,2036.2156999763101,24.505301938563417,80,8,0.0,4.18969988822937,0.9354871771292951,True
80,74,20260379,22.869849472784633,23,0.2617267271021745,46,2102.6515001431108,24.482717129758303,80,7,-2.2737367544323206e-13,2.640299964696169,0.9341221953255646,True
80,75,20260380,22.89460938027606,26,0.2619019395267351,46,2114.8713000584394,24.490554974199345,80,7,-4.547473508864641e-13,3.2525998540222645,0.9348342413798052,True
80,76,20260381,22.789869521637304,21,0.2618912041259733,46,2148.5419999808073,24.48624950950154,80,8,0.0,5.492100026458502,0.930721118103204,True
80,77,20260382,22.775199204260655,19,0.2880187717551608,46,2776.5540000982583,24.522234868939606,80,7,0.0,4.2269001714885235,0.9287570780552394,True
80,78,20260383,22.872484685024396,17,0.28806398535472844,46,3095.085399923846,24.49730749377987,80,7,2.2737367544323206e-13,4.326099995523691,0.933673412510006,True
80,79,20260384,22.78115273228987,18,0.28812479042288364,46,2438.8276000972837,24.51659971938201,80,7,0.0,3.881900105625391,0.9292133898274582,True
80,80,20260385,22.866722557723318,21,0.26193156071741686,46,2599.8442999552935,24.50062413223049,80,8,0.0,5.974299972876906,0.9333118386825998,True
80,81,20260386,22.780705830214384,19,0.26183438356423994,46,3007.194399833679,24.511677915821874,80,7,2.2737367544323206e-13,3.999900072813034,0.9293817383064512,True
80,82,20260387,22.863140916475434,17,0.2879313122815179,46,2370.2215999364853,24.5262779152338,80,7,2.2737367544323206e-13,4.184100078418851,0.9321895884688906,True
80,83,20260388,22.868656871588687,16,0.2880232430573201,46,2237.588500138372,24.50667845740922,80,7,0.0,2.6191999204456806,0.9331601959577145,True
80,84,20260389,22.867759878759035,20,0.26185594568714904,46,2272.9942000005394,24.50359646297854,80,8,0.0,5.039299838244915,0.93324095968153,True
80,85,20260390,22.789730471397935,16,0.2619048484418862,46,3233.079900033772,24.527390636933216,80,7,0.0,3.532000118866563,0.9291542997273129,True
80,86,20260391,22.84061049507078,21,0.2617966544944468,46,2729.9108000006527,24.49730082068848,80,7,-2.2737367544323206e-13,3.5230000503361225,0.9323725361522854,True
80,87,20260392,22.84460374362299,16,0.28809139816734447,46,2053.309000097215,24.512206178569496,80,7,4.547473508864641e-13,2.0367999095469713,0.9319684885645073,True
80,88,20260393,22.92753592903871,21,0.26193203086725825,46,2325.471500167623,24.51965544585886,80,8,0.0,3.160000080242753,0.935067622775709,True
80,89,20260394,22.933968332695017,19,0.26194453260710426,46,2072.033999953419,24.52689310184459,80,7,0.0,3.4274000208824873,0.9350539523071606,True
80,90,20260395,22.77221587166018,19,0.28795147478401445,46,2001.1307999957353,24.511204292021482,80,8,0.0,4.52050007879734,0.9290533259955999,True
80,91,20260396,22.852293392017412,21,0.2618045019387428,46,2039.8413999937475,24.50578310096397,80,7,0.0,3.1926999799907207,0.932526550890695,True
80,92,20260397,22.858104820413487,20,0.2878152050447538,46,2018.934200052172,24.517191089903957,80,7,-2.2737367544323206e-13,3.7435998674482107,0.9323296758014962,True
80,93,20260398,22.920156790478373,20,0.261778387806627,46,2038.9661001972854,24.513630807277725,80,8,0.0,3.969899844378233,0.9349964095760848,True
80,94,20260399,22.846386625467858,19,0.26186476541389314,46,1964.8351999931037,24.507734878259598,80,7,2.2737367544323206e-13,3.0519999563694,0.932211268767009,True
80,95,20260400,22.885694192973137,19,0.2619556669239634,46,2044.9888999573886,24.510965518644458,80,8,0.0,4.214700078591704,0.9336920724548755,True
80,96,20260401,22.90456213595791,23,0.2618813919689508,46,2044.8617001529783,24.51782675338516,80,7,4.547473508864641e-13,4.483399912714958,0.9342003419122574,True
80,97,20260402,22.822647786267908,20,0.2880773249630538,46,2340.032200096175,24.515035589734445,80,7,-2.2737367544323206e-13,4.147600149735808,0.9309653132147515,True
80,98,20260403,22.863010058982915,17,0.28811059295228686,46,2501.1443002149463,24.52931187291292,80,8,0.0,2.717799972742796,0.9320689539697175,True
80,99,20260404,22.729214223189622,24,0.2619408013179754,46,2627.3479000665247,24.52301687326371,80,8,0.0,5.408799974247813,0.9268522849637727,True
80,100,20260405,22.864120842078737,17,0.28804767366927136,46,2795.5587001051754,24.511446040494047,80,7,-2.2737367544323206e-13,5.176800070330501,0.9327936346271105,True
80,101,20260406,22.846376383104303,18,0.2618588794716583,46,2249.8840999323875,24.496318299145717,80,7,2.2737367544323206e-13,4.0911000687628984,0.9326453103730713,True
80,102,20260407,22.742271558459226,17,0.288099289868762,46,2067.4485000781715,24.536292579837927,80,7,0.0,2.609899966046214,0.92688296263418,True
80,103,20260408,22.824131776349212,17,0.28802064942174793,46,2807.108099805191,24.493688163629855,80,8,0.0,7.0282998494803905,0.9318372808485522,True
80,104,20260409,22.906796961113326,18,0.26185968039499413,46,2183.314200025052,24.537147287865864,80,8,-2.2737367544323206e-13,3.81530006416142,0.9335558324027838,True
80,105,20260410,22.845669024573613,23,0.2880518920826031,46,2012.5367001164705,24.523857004875268,80,7,0.0,3.7440999876707792,0.9315691663033251,True
80,106,20260411,22.861259770332055,17,0.26187115400842764,46,2139.5932999439538,24.5223306848689,80,8,0.0,4.550599958747625,0.932262926559351,True
80,107,20260412,22.92615503822736,19,0.26180822135575543,46,2333.442100090906,24.495345721045073,80,7,0.0,3.796400036662817,0.9359392310405503,True
80,108,20260413,22.889439168435402,19,0.26185513328742355,46,2262.5432999338955,24.50845536674316,80,8,0.0,4.995999857783318,0.9339405044471024,True
80,109,20260414,22.845103871044465,23,0.2619402031806907,46,2271.55840001069,24.50109064057581,80,8,0.0,5.044099874794483,0.9324117120407327,True
80,110,20260415,22.91957704970973,24,0.26181849212876784,46,2721.839000005275,24.48999452813377,80,8,0.0,6.277899956330657,0.9358751396771459,True
80,111,20260416,22.82235678183881,24,0.26185169589069945,46,2584.2087001074106,24.503242223564882,80,8,0.0,3.979400033131242,0.9314015089762465,True
80,112,20260417,22.817565550136347,19,0.2616842018572042,46,2226.639300119132,24.507721067204574,80,8,-2.2737367544323206e-13,2.05690017901361,0.9310357942938261,True
80,113,20260418,22.77475238756602,15,0.26177040426300763,46,2235.342999920249,24.501906875277076,80,8,0.0,6.221899995580316,0.9295093848612335,True
80,114,20260419,22.780618114726085,16,0.28808361672589505,46,2351.5874000731856,24.526661191739358,80,7,4.547473508864641e-13,2.3622000589966774,0.9288104049970999,True
80,115,20260420,22.835240767445676,20,0.26192767372162046,46,3158.758800011128,24.52390653502977,80,8,0.0,5.435399943962693,0.9311420566225036,True
80,116,20260421,22.875911272116905,28,0.2617591998550594,46,2434.3186002224684,24.52645161747776,80,7,0.0,5.426600109785795,0.932703663330383,True
80,117,20260422,22.803709755934793,23,0.28792156361078064,46,2364.4227001350373,24.50289901399503,80,7,4.547473508864641e-13,3.8059998769313097,0.930653541971106,True
